name,category,city,address,phone,website,rating,reviews,maps_url,scraped_at,email
Golden Leaf Siddha and Ayurveda Hospital,ayurveda clinic,Kanyakumari,"13/165, Allumoodu, Near EB office, Nithiravilai, Tamil Nadu 629154",099444 78392,http://www.goldenleafhospital.com/,5.0,,"https://www.google.com/maps/place/Golden+Leaf+Siddha+and+Ayurveda+Hospital/@8.2886481,76.8276965,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Kanyakumari,+Tamil+Nadu!3m6!1s0x3b05abc0bbc63987:0x8c963b28b269b922!8m2!3d8.2769787!4d77.1379048!15sCipheXVydmVkYSBjbGluaWMgaW4gS2FueWFrdW1hcmksIFRhbWlsIE5hZHVaKyIpYXl1cnZlZGEgY2xpbmljIGluIGthbnlha3VtYXJpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSNVgxQnRSSGRuUlJBQuABAPoBBAgAEEc!16s%2Fg%2F11n5t_0g9_?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Himadri Ayurvedic Hospital,ayurveda clinic,Kanyakumari,"Paracode, National Highway 66 Paraicode, Thuckalay, Tamil Nadu 629175",094434 32873,https://himadriayurvedha.com/,4.8,,"https://www.google.com/maps/place/Himadri+Ayurvedic+Hospital/@8.2564099,77.018058,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Kanyakumari,+Tamil+Nadu!3m6!1s0x3b04f8c1debf1d79:0x386b832dcfcd0706!8m2!3d8.2564099!4d77.3064491!15sCipheXVydmVkYSBjbGluaWMgaW4gS2FueWFrdW1hcmksIFRhbWlsIE5hZHVaKyIpYXl1cnZlZGEgY2xpbmljIGluIGthbnlha3VtYXJpIHRhbWlsIG5hZHWSASFhbHRlcm5hdGl2ZV9tZWRpY2luZV9wcmFjdGl0aW9uZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblRVTlJjVmx4ZHpsblJSQULgAQD6AQUIlAMQOg!16s%2Fg%2F11rctm0cj?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Velayudhan Pillai Ayurveda Clinic,ayurveda clinic,Kanyakumari,"Basement floor, 2 ), of Sree Mookambika Institute of Medical Sciences, Kulasekharam, Tamil Nadu 629161",095661 98993,,5.0,,"https://www.google.com/maps/place/Velayudhan+Pillai+Ayurveda+Clinic/@8.2564099,77.018058,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Kanyakumari,+Tamil+Nadu!3m6!1s0x3b0457005f55b35b:0x8c30a7edb248d71c!8m2!3d8.3606775!4d77.293088!15sCipheXVydmVkYSBjbGluaWMgaW4gS2FueWFrdW1hcmksIFRhbWlsIE5hZHVaKyIpYXl1cnZlZGEgY2xpbmljIGluIGthbnlha3VtYXJpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQycENiRll3VW10aFdFWkdVVE5PY2xkSGVFWmFiVnB2VWxSc2IxSnJSUkFC4AEA-gEFCPwEEEs!16s%2Fg%2F11y8lxdg9y?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
RJR Herbal Hospital - Marthandam,ayurveda clinic,Kanyakumari,"81/2, PANSY PLAZA, NO.5, near NEW BUS STAND, Marthandam, Tamil Nadu 629165",04651 205 004,https://www.rjrherbalhospitals.com/marthandam.php,4.5,,"https://www.google.com/maps/place/RJR+Herbal+Hospital+-+Marthandam/@8.3018178,76.9346785,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Kanyakumari,+Tamil+Nadu!3m6!1s0x3b04551479cebc49:0x7eebe308a1d76527!8m2!3d8.3018178!4d77.2230696!15sCipheXVydmVkYSBjbGluaWMgaW4gS2FueWFrdW1hcmksIFRhbWlsIE5hZHVaKyIpYXl1cnZlZGEgY2xpbmljIGluIGthbnlha3VtYXJpIHRhbWlsIG5hZHWSARBheXVydmVkaWNfY2xpbmljmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0c1NXTnFiRXBPUld4eFlrZHNjbVZyTVRGUmJHUnJXbGMxZWxKWFl4QULgAQD6AQQIQRA7!16s%2Fg%2F11f_j3gtf_?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
ASIR SIDDHA & AYURVEDA HOSPITAL,ayurveda clinic,Kanyakumari,"Kirathoor, Ezhudesam, Tamil Nadu 629160",,,4.7,,"https://www.google.com/maps/place/ASIR+SIDDHA+%26+AYURVEDA+HOSPITAL/@8.3018178,76.9346785,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Kanyakumari,+Tamil+Nadu!3m6!1s0x3b05abc5d31b6b39:0x22f6232f9747feb8!8m2!3d8.2779476!4d77.1311678!15sCipheXVydmVkYSBjbGluaWMgaW4gS2FueWFrdW1hcmksIFRhbWlsIE5hZHVaKyIpYXl1cnZlZGEgY2xpbmljIGluIGthbnlha3VtYXJpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSUGVIVllNR1puRUFF4AEA-gEECAAQPg!16s%2Fg%2F11mw7gkhvp?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Kallakurichi Government Hospital And Emergency Unit,hospital,Kallakurichi,"48, Kallakurichi - Kachirapalayam Rd, Raja Nagar, Kallakurichi, Tamil Nadu 606202",04151 222 331,,2.8,,"https://www.google.com/maps/place/Kallakurichi+Government+Hospital+And+Emergency+Unit/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e92e78427d:0x5fa16c867219e9e8!8m2!3d11.7372449!4d78.9594069!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSARNnb3Zlcm5tZW50X2hvc3BpdGFsmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5UVU5KZWpaUWJtdG5SUkFC4AEA-gEECAAQLw!16s%2Fg%2F1tdvhm04?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
SRI SANJEEVI HOSPITAL,hospital,Kallakurichi,"52 B, 8/6, Durugam Rd, Kottaimedu, Kallakurichi, Tamil Nadu 606202",04151 224 448,http://www.srisanjeevihospital.com/,4.9,,"https://www.google.com/maps/place/SRI+SANJEEVI+HOSPITAL/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e6922e8d85:0x8d181540ee0eeda7!8m2!3d11.7382416!4d78.9665475!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbOABAA!16s%2Fg%2F1vf99t19?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
AMC MULTI SPECIALITY HOSPITAL,hospital,Kallakurichi,"No - 162/8A, ANNAMALAI TOWERS, DURUGAM, East Coast Rd, Kallakurichi, Tamil Nadu 606202",,,3.1,,"https://www.google.com/maps/place/AMC+MULTI+SPECIALITY+HOSPITAL/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab670c1e91ba21:0xab631453ef6d667c!8m2!3d11.738241!4d78.975666!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydG9hVlI1TVZaaU1FcFZVVE5DVDJReVZuQlpWbEo1WkcxNFdHTXdSUkFC4AEA-gEECAAQDg!16s%2Fg%2F11gl587zrs?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Sai Speciality Hospital,hospital,Kallakurichi,"27K/2, near State Bank of India, Kallakurichi, Raja Nagar, Kallakurichi, Tamil Nadu 606202",04151 223 355,https://www.saispecialityhospital.com/,3.4,,"https://www.google.com/maps/place/Sai+Speciality+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e8fd3ad129:0x712468a21741792e!8m2!3d11.7390997!4d78.9600906!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNUdNVm94Y0dsT1ZrVXpWV3RPZFZORmNFNVZhMnd4VmtaT1dGVkhZeEFC4AEA-gEECAAQJA!16s%2Fg%2F11c59_rcd1?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Sri Lakshmi Hospital,hospital,Kallakurichi,"26/ 1, Chekku mettu St, Raja Nagar, Villupuram, Kallakurichi, Tamil Nadu 606202",078250 37249,,4.0,,"https://www.google.com/maps/place/Sri+Lakshmi+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e8bed3d503:0xcd61078f01e3b4b5!8m2!3d11.7378405!4d78.9615495!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydDRUVnBYVG5oUFJFNW9UbFpDYTA1VVRsUmthMHBIWTJ0SmVsVnNSUkFC4AEA-gEECAAQNQ!16s%2Fg%2F11cn9rqq9m?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Dr.Raj Kumar Hospital / CG Hospital,hospital,Kallakurichi,"PXP8+Q4X, Seetha Ram Nagar Rd, Sankarapuram, Kallakurichi, Tamil Nadu 606202",04151 226 199,,3.6,,"https://www.google.com/maps/place/Dr.Raj+Kumar+Hospital+%2F+CG+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e5d44d2d07:0xb0deb7e4861b1789!8m2!3d11.7369833!4d78.9653687!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOQ0xXUkRlakpCUlJBQuABAPoBBQjSARA3!16s%2Fg%2F11hbgdt6yp?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Kannan Hospital,hospital,Kallakurichi,"SRI RANGAN NAGAR, near MRN NAGAR, Raja Nagar, Kallakurichi, Tamil Nadu 606202",04151 290 327,http://kannanhospital.in/,4.8,,"https://www.google.com/maps/place/Kannan+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e3cd064455:0x7326691f4c3a3170!8m2!3d11.7366547!4d78.9711145!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbOABAA!16s%2Fg%2F11cn94bm9w?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
PALANIVEL HOSPITAL,hospital,Kallakurichi,"near, Krishna Kovil Temple St, KPR Nagar, Kallakurichi, Tamil Nadu 606202",096291 01150,,3.5,,"https://www.google.com/maps/place/PALANIVEL+HOSPITAL/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66eeaadc6a99:0x1b2ae753c0528fb6!8m2!3d11.736711!4d78.957281!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSUGRYWXlaMU5uRUFF4AEA-gEECAAQDg!16s%2Fg%2F11b7jl3dtg?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Anbu hospital,hospital,Kallakurichi,"49, Gandhi Rd, Kallakurichi, Raja Nagar, Kallakurichi, Tamil Nadu 606202",,https://www.anbuhospitalkallakurichi.com/,3.9,,"https://www.google.com/maps/place/Anbu+hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab67f3a4a9a377:0xb952809f91ff155a!8m2!3d11.7401136!4d78.9610133!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSARFoZWFsdGhfY29uc3VsdGFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydzRNazVGTlhOak1HeDBVMGhSZEZneU9WZE9SRlpUVjBoa1dtTnRZeEFC4AEA-gEFCLUFEEs!16s%2Fg%2F11rkc_jk8b?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Dr. Murugesan Hospital,hospital,Kallakurichi,"15d, Sundara Vinayagar Koil St, near mahalakshmi cinema theater, Raja Nagar, Kallakurichi, Tamil Nadu 606202",097516 70850,,4.3,,"https://www.google.com/maps/place/Dr.+Murugesan+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab676b83d48f35:0xa6cefe2ede7b9828!8m2!3d11.7358693!4d78.965069!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbOABAA!16s%2Fg%2F11g4d1m8yy?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Archana Hospital,hospital,Kallakurichi,"11, AnnaNagar Main Road, Rajambal Nagar, Kallakurichi, Tamil Nadu 606202",04151 228 811,,4.8,,"https://www.google.com/maps/place/Archana+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab6744827e6d33:0x1b610e1de6d41847!8m2!3d11.7283196!4d78.9608997!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSARBwcml2YXRlX2hvc3BpdGFsmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU10Y0hWeVJIZFJSUkFC4AEA-gEECAAQTA!16s%2Fg%2F11h41kcplr?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Dr Raja Mohan-Kannan Hospital Kallakurichi (Hospital in Kallakurichi/Best Hospital/Private Hospital),hospital,Kallakurichi,"No: 88/17/11, Durugam Rd, near VRK Lodge, Srirangam, Raja Nagar, Kallakurichi, Tamil Nadu 606202",091766 90393,http://kannanhospital.in/,4.2,,"https://www.google.com/maps/place/Dr+Raja+Mohan-Kannan+Hospital+Kallakurichi+(Hospital+in+Kallakurichi%2FBest+Hospital%2FPrivate+Hospital)/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab674eeba22037:0x8f182125b32fc969!8m2!3d11.736723!4d78.9711085!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSUU4zSlhSMHhSRUFF4AEA-gEECAAQNQ!16s%2Fg%2F11f7112fn5?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Balamurugan Hospital,hospital,Kallakurichi,"PXQG+8M9, NH 68, Kottaimedu, Kallakurichi, Tamil Nadu 606202",04151 222 555,,3.6,,"https://www.google.com/maps/place/Balamurugan+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab671e7d1d2e3f:0x428e495721035892!8m2!3d11.7382814!4d78.9767218!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMWpNMUpWY0hGamJWcHVZVEE1UzJJd09ERlhTRnBDVFc1V05GSXhSUkFC4AEA-gEECAAQDA!16s%2Fg%2F1wnd_hqr?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Pugazh Hospital,hospital,Kallakurichi,"Kallakurichi, Viluppuram, SH-204, Salem Ulundurpettai Highway, Viluppuram, Viluppuram, Tamil Nadu 606202",04149 219 415,,3.7,,"https://www.google.com/maps/place/Pugazh+Hospital/@11.7360476,78.9281979,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e6bbe47a6b:0x57dfd74c1f5c035c!8m2!3d11.7382731!4d78.9674224!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOTGNWbElSWGxSUlJBQuABAPoBBAgyECg!16s%2Fg%2F11cn92b4sj?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Kallakurichi Government Medical College and Hospital,hospital,Kallakurichi,"QX96+CH6, Ka. Mamanandal, Tamil Nadu 606213",,,2.9,,"https://www.google.com/maps/place/Kallakurichi+Government+Medical+College+and+Hospital/@11.7694175,78.9252569,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab61c11c9b7837:0x373fa7f4c0fc7a5d!8m2!3d11.7694175!4d78.9613058!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOMk4xazJjRkJuRUFF4AEA-gEECAAQEQ!16s%2Fg%2F11vpgsp_th?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
K.S.Emergency & Medical Centre,hospital,Kallakurichi,"Opp. K.P.R. Petrol Bunk, Salem Main Road,, Kallakurichi, Tamil Nadu 606202",093600 69830,,4.1,,"https://www.google.com/maps/place/K.S.Emergency+%26+Medical+Centre/@11.731198,78.9248661,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66f0272197f9:0xb3782dd4d58ef3b1!8m2!3d11.731198!4d78.960915!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNdGJ5MXBlV2RuUlJBQuABAPoBBAgAEC4!16s%2Fg%2F11c1tm4s2x?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:49,
Janani Hospital,hospital,Kallakurichi,"48, Kallakurichi - Kachirapalayam Rd, Kallakurichi, Raja Nagar, Kallakurichi, Tamil Nadu 606202",,,3.0,,"https://www.google.com/maps/place/Janani+Hospital/@11.731198,78.9248661,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66e8f4956779:0x94731543c2b0ff9a!8m2!3d11.7391439!4d78.9615101!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSaWNDMXhZM1puUlJBQuABAPoBBAgAEBE!16s%2Fg%2F11dxh87r9y?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:50,
SRI Balaji Hospital,hospital,Kallakurichi,"Anna Nagar, Kallakurichi, Tamil Nadu 606202",,,4.7,,"https://www.google.com/maps/place/SRI+Balaji+Hospital/@11.731198,78.9248661,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab66f08e5cb477:0x1579a684dd38e575!8m2!3d11.7280052!4d78.9619132!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSARBwcml2YXRlX2hvc3BpdGFsmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0Wk1sUkdRWFJWYWxKUlZXMDRORlpIU2tOVk1GWlZZbXhXTTA0ell4QULgAQD6AQQIABAO!16s%2Fg%2F11cp5hqd7x?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:50,
SAKTHI ORTHO & MULTISPECIALITY HOSPITAL,hospital,Kallakurichi,"Emapper, Kallakurichi, Tamil Nadu 606202",090250 57732,,3.3,,"https://www.google.com/maps/place/SAKTHI+ORTHO+%26+MULTISPECIALITY+HOSPITAL/@11.731198,78.9248661,14z/data=!4m10!1m2!2m1!1shospital+in+Kallakurichi,+Tamil+Nadu!3m6!1s0x3bab675f26d8e321:0x6841d3d227e45628!8m2!3d11.7247288!4d78.9586002!15sCiRob3NwaXRhbCBpbiBLYWxsYWt1cmljaGksIFRhbWlsIE5hZHVaJSIjaG9zcGl0YWwgaW4ga2FsbGFrdXJpY2hpIHRhbWlsIG5hZHWSAQhob3NwaXRhbJoBJENoZERTVWhOTUc5blMwVlFNelYzV1VSV2FuRnhWV3BuUlJBQuABAPoBBAgAECI!16s%2Fg%2F11l35p730p?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:50,
"Ayurvalley Ayurvedic Hospital - Cherambady, Kerala",ayurveda clinic,Nilgiris,"Cherambadi, Calicut – Ooty Main Road, Nilgiris, Tamil Nadu, Cherambadi, Tamil Nadu 643205",076390 06447,,5.0,,"https://www.google.com/maps/place/Ayurvalley+Ayurvedic+Hospital+-+Cherambady,+Kerala/@11.5168903,75.9782977,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Nilgiris,+Tamil+Nadu!3m6!1s0x3ba6107ef5501a4f:0x50eb78b1eadb400!8m2!3d11.5168903!4d76.2666888!15sCidheXVydmVkYSBjbGluaWMgaW4gTmlsZ2lyaXMsIFRhbWlsIE5hZHWSAQhob3NwaXRhbOABAA!16s%2Fg%2F11f0wlxx6g?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:50,
Mountain Top Clinic,ayurveda clinic,Nilgiris,"3/245B, Pannamadai Road, Huligal, Coonoor, Tamil Nadu 643234",,https://mountaintopclinic.com/,4.8,,"https://www.google.com/maps/place/Mountain+Top+Clinic/@11.5168903,75.9782977,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Nilgiris,+Tamil+Nadu!3m6!1s0x3ba8947b7ffa6e61:0x194353ec903ec298!8m2!3d11.324263!4d76.774281!15sCidheXVydmVkYSBjbGluaWMgaW4gTmlsZ2lyaXMsIFRhbWlsIE5hZHWSAQhob3NwaXRhbOABAA!16s%2Fg%2F11bw40ytfz?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:50,
AYURVEDA HEALING NILGIRIS,ayurveda clinic,Nilgiris,"Coonoor Rd, nearby Cheering Cross, Udhagamandalum, Bombay Castel, Ooty, Tamil Nadu 643001",097514 38340,https://www.canva.com/design/DAG60F25eL0/cmTe9qjZRO7Y8i7YzlWVWg/view?utm_content=DAG60F25eL0&utm_campaign=designshare&utm_medium=link2&utm_source=uniquelinks&utlId=h5f9c008e82,5.0,,"https://www.google.com/maps/place/AYURVEDA+HEALING+NILGIRIS/@11.324263,76.4858899,11z/data=!4m10!1m2!2m1!1sayurveda+clinic+in+Nilgiris,+Tamil+Nadu!3m6!1s0x3ba897ad1a1b23a3:0x2e314fcbacec3139!8m2!3d11.4095137!4d76.7121951!15sCidheXVydmVkYSBjbGluaWMgaW4gTmlsZ2lyaXMsIFRhbWlsIE5hZHVaKCImYXl1cnZlZGEgY2xpbmljIGluIG5pbGdpcmlzIHRhbWlsIG5hZHWSAQpoZWFsdGhfc3Bh4AEA!16s%2Fg%2F11xt64ymfm?entry=ttu&g_ep=EgoyMDI2MDUxMS4wIKXMDSoASAFQAw%3D%3D",2026-05-14 13:50,
